ymdhm,Label
2022-05-31 23:50,303.21845135127273
2022-06-01 0:00,299.65135936862083
2022-06-01 0:10,293.1719638273303
2022-06-01 0:20,270.55127915243884
2022-06-01 0:30,276.42971307615636
2022-06-01 0:40,286.51188948462067
2022-06-01 0:50,286.2768489250055
2022-06-01 1:00,286.51188948462067
2022-06-01 1:10,280.8393101851086
2022-06-01 1:20,270.47779314103434
2022-06-01 1:30,272.1004096000885
2022-06-01 1:40,282.361055097348
2022-06-01 1:50,286.4837474487768
2022-06-01 2:00,286.89225587285495
2022-06-01 2:10,286.89225587285495
2022-06-01 2:20,286.89225587285495
2022-06-01 2:30,282.361055097348
2022-06-01 2:40,278.9565373090351
2022-06-01 2:50,273.86485260939963
2022-06-01 3:00,272.1004096000885
2022-06-01 3:10,269.449031828748
2022-06-01 3:20,271.8384105602108
2022-06-01 3:30,271.06214203788204
2022-06-01 3:40,270.47779314103434
2022-06-01 3:50,269.3342490337506
2022-06-01 4:00,269.1472188284852
2022-06-01 4:10,269.1472188284852
2022-06-01 4:20,269.449031828748
2022-06-01 4:30,269.80562660110985
2022-06-01 4:40,270.5010465166652
2022-06-01 4:50,272.1004096000885
2022-06-01 5:00,276.93500357613345
2022-06-01 5:10,275.90936868096526
2022-06-01 5:20,275.90936868096526
2022-06-01 5:30,272.1004096000885
2022-06-01 5:40,272.1004096000885
2022-06-01 5:50,270.5010465166652
2022-06-01 6:00,269.1472188284852
2022-06-01 6:10,269.1472188284852
2022-06-01 6:20,268.8324704835908
2022-06-01 6:30,269.449031828748
2022-06-01 6:40,269.449031828748
2022-06-01 6:50,268.8324704835908
2022-06-01 7:00,269.449031828748
2022-06-01 7:10,269.449031828748
2022-06-01 7:20,269.80562660110985
2022-06-01 7:30,276.93500357613345
2022-06-01 7:40,278.9565373090351
2022-06-01 7:50,286.89225587285495
2022-06-01 8:00,282.361055097348
2022-06-01 8:10,286.4837474487768
2022-06-01 8:20,286.89225587285495
2022-06-01 8:30,286.89225587285495
2022-06-01 8:40,286.89225587285495
2022-06-01 8:50,286.4837474487768
2022-06-01 9:00,282.361055097348
2022-06-01 9:10,273.86485260939963
2022-06-01 9:20,311.41602872551204
2022-06-01 9:30,315.36617351493936
2022-06-01 9:40,338.3116820390302
2022-06-01 9:50,359.5760900489092
2022-06-01 10:00,366.1654596764542
2022-06-01 10:10,361.5629557962493
2022-06-01 10:20,369.03384682614796
2022-06-01 10:30,348.9126284949162
2022-06-01 10:40,336.09932241833445
2022-06-01 10:50,331.3962336691228
2022-06-01 11:00,315.36617351493936
2022-06-01 11:10,315.50296978457123
2022-06-01 11:20,298.0087313389211
2022-06-01 11:30,275.90936868096526
2022-06-01 11:40,293.1719638273303
2022-06-01 11:50,313.78832900128015
2022-06-01 12:00,320.9412673214141
2022-06-01 12:10,324.3665759617968
2022-06-01 12:20,324.36283665119674
2022-06-01 12:30,314.96168296690445
2022-06-01 12:40,299.966963808285
2022-06-01 12:50,303.21845135127273
2022-06-01 13:00,293.1719638273303
2022-06-01 13:10,282.361055097348
2022-06-01 13:20,273.0630922099087
2022-06-01 13:30,282.361055097348
2022-06-01 13:40,286.4837474487768
2022-06-01 13:50,292.62885936774234
2022-06-01 14:00,286.89225587285495
2022-06-01 14:10,292.62885936774234
2022-06-01 14:20,292.62885936774234
2022-06-01 14:30,292.62885936774234
2022-06-01 14:40,292.62885936774234
2022-06-01 14:50,293.1719638273303
